Filename Index Temperature Position
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-24-16_0138.fits 135 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-25-20_0139.fits 136 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-26-34_0140.fits 137 5.59 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-27-40_0141.fits 138 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-28-45_0142.fits 139 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-30-00_0143.fits 140 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-31-06_0144.fits 141 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-32-13_0145.fits 142 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-33-28_0146.fits 143 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-34-33_0147.fits 144 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-35-38_0148.fits 145 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-36-50_0149.fits 146 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-37-54_0150.fits 147 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-38-58_0151.fits 148 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-40-11_0152.fits 149 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-41-16_0153.fits 150 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-42-21_0154.fits 151 5.57 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-43-34_0155.fits 152 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-44-39_0156.fits 153 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-45-46_0157.fits 154 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-47-00_0158.fits 155 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-48-08_0159.fits 156 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-49-14_0160.fits 157 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-50-28_0161.fits 158 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-51-34_0162.fits 159 5.47 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-52-39_0163.fits 160 5.36 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-53-53_0164.fits 161 5.36 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-54-58_0165.fits 162 5.36 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-56-02_0166.fits 163 5.36 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-57-15_0167.fits 164 5.24 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-58-19_0168.fits 165 5.24 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T04-59-24_0169.fits 166 5.35 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T05-00-54_0170.fits 167 5.35 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T05-01-59_0171.fits 168 5.35 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T05-03-06_0172.fits 169 5.35 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T05-04-19_0173.fits 170 5.35 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T05-05-24_0174.fits 171 5.35 25304
/camera/camera/M_13/lights/M_13_Light_Optolong_UVIR_60_secs_2023-05-03T05-06-29_0175.fits 172 5.46 25304
