filename,index,temperature,position
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-53-47_0241.fits,199,8.34,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-55-20_0242.fits,200,8.45,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-56-57_0243.fits,201,8.77,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T03-58-35_0244.fits,202,8.57,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T04-00-12_0245.fits,203,8.46,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T04-01-45_0246.fits,204,8.46,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T04-03-17_0247.fits,205,8.46,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T04-04-49_0248.fits,206,8.36,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T04-06-21_0249.fits,207,8.46,25203
/camera/camera/M_102/lights/NGC_5866_Light_Optolong_UVIR_60_secs_2023-05-17T04-07-53_0250.fits,208,8.45,25203
